0x00342,0x1,0x0014A,0x2,0x0016F,0xF,0x00007,0xF
0x0033F,0x1,0x00147,0x2,0x0016F,0xF,0x00007,0xF
0x00342,0x1,0x0014A,0x2,0x0016F,0xF,0x00007,0xF
0x00344,0x2,0x0014A,0xF,0x0016F,0xF,0x00007,0xF
0x00346,0x2,0x0014A,0xF,0x0016F,0xF,0x00007,0xF
0x00348,0x4,0x0014A,0xF,0x0016F,0xF,0x00007,0xF
0x00346,0x4,0x0014A,0xF,0x0016F,0xF,0x00007,0xF
0x00298,0x1,0x0014C,0x0,0x00038,0xF,0x10007,0x2
0x00296,0x1,0x0014A,0x0,0x00038,0xF,0x00007,0x2
0x00293,0x1,0x00147,0x1,0x00038,0xF,0x00007,0x9
0x00296,0x1,0x0014A,0x1,0x00038,0xF,0x00007,0x9
0x00298,0x2,0x0014C,0x2,0x0016F,0xF,0x00007,0xF
0x0029A,0x2,0x0014E,0x2,0x0016F,0xF,0x00007,0xF
0x0029C,0x4,0x00150,0x2,0x0016F,0xF,0x00007,0xF
0x0029A,0x4,0x0014E,0x2,0x0016F,0xF,0x00007,0xF
0x00298,0x2,0x0014C,0x0,0x00004,0xF,0x10007,0x2
0x00296,0x2,0x0014A,0x0,0x00004,0xF,0x00007,0x2
0x00293,0x2,0x00147,0x1,0x00004,0xF,0x00007,0x9
0x00296,0x2,0x0014A,0x1,0x00004,0xF,0x00007,0x9
0x00298,0x4,0x0014C,0x2,0x0016F,0xF,0x00007,0xF
0x0029A,0x4,0x0014E,0x2,0x0016F,0xF,0x00007,0xF
0x0029C,0x5,0x00150,0x2,0x0016F,0xF,0x00007,0xF
0x0029A,0x5,0x0014E,0x2,0x0016F,0xF,0x00007,0xF
0x00298,0x2,0x0014C,0x2,0x0016F,0xF,0x00007,0xF
0x00296,0x2,0x0014A,0x2,0x0002D,0xF,0x10007,0x1
0x00293,0x4,0x00147,0x2,0x0002D,0xF,0x00007,0x1
0x00296,0x4,0x0014A,0x2,0x0002D,0xF,0x00007,0xC
0x00298,0x5,0x0014C,0x2,0x0002D,0xF,0x00007,0xC
0x0029A,0x5,0x0014E,0x2,0x0002D,0xF,0x00007,0x4
0x0029C,0x6,0x00150,0x2,0x0002D,0xF,0x00007,0x4
0x0029A,0x6,0x0014E,0x2,0x0002D,0xF,0x00007,0x9
0x00298,0x4,0x0014C,0x2,0x0002D,0xF,0x00007,0x9
0x00296,0x1,0x0014A,0x0,0x00004,0xF,0x10007,0x2
0x00293,0x1,0x00147,0x0,0x00004,0xF,0x00007,0x2
0x00296,0x1,0x0014A,0x1,0x00004,0xF,0x00007,0x9
0x00298,0x1,0x0014C,0x1,0x00004,0xF,0x00007,0x9
0x0029A,0x2,0x0014E,0x2,0x0016F,0xF,0x00007,0xF
0x0029C,0x2,0x00150,0x2,0x0016F,0xF,0x00007,0xF
0x0029A,0x4,0x0014E,0x2,0x0016F,0xF,0x00007,0xF
0x00298,0x4,0x0014C,0x2,0x0016F,0xF,0x00007,0xF
0x00296,0x2,0x0014A,0x2,0x0016F,0xF,0x00007,0xF
0x00293,0x1,0x00147,0x2,0x00038,0xF,0x10007,0x2
0x00296,0x1,0x0014A,0x2,0x00038,0xF,0x00007,0x2
0x00298,0x1,0x0014C,0x2,0x00038,0xF,0x00007,0x9
0x0029A,0x1,0x0014E,0x2,0x00038,0xF,0x00007,0x9
0x0029C,0x2,0x00150,0x2,0x0016F,0xF,0x00007,0xF
0x0029A,0x2,0x0014E,0x2,0x0016F,0xF,0x00007,0xF
0x00298,0x4,0x0014C,0x2,0x0016F,0xF,0x00007,0xF
0x00296,0x4,0x0014A,0x2,0x0016F,0xF,0x00007,0xF
0x00293,0x2,0x00147,0x2,0x00004,0xF,0x10007,0x2
0x00296,0x2,0x0014A,0x2,0x00004,0xF,0x00007,0x2
0x00298,0x2,0x0014C,0x2,0x00004,0xF,0x00007,0x9
0x0029A,0x2,0x0014E,0x2,0x00004,0xF,0x00007,0x9
0x0029C,0x4,0x00150,0x2,0x0016F,0xF,0x00007,0xF
0x0029A,0x4,0x0014E,0x2,0x0016F,0xF,0x00007,0xF
0x00298,0x5,0x0014C,0x2,0x0016F,0xF,0x00007,0xF
0x00296,0x5,0x0014A,0x2,0x0016F,0xF,0x00007,0xF
0x00293,0x2,0x00147,0x2,0x0016F,0xF,0x00007,0xF
0x00296,0x2,0x0014A,0x2,0x0002D,0xF,0x10007,0x1
0x00298,0x4,0x0014C,0x2,0x0002D,0xF,0x00007,0x1
0x0029A,0x4,0x0014E,0x2,0x0002D,0xF,0x00007,0xC
0x0029C,0x5,0x00150,0x2,0x0002D,0xF,0x00007,0xC
0x0029A,0x5,0x0014E,0x2,0x0002D,0xF,0x00007,0x4
0x00298,0x6,0x0014C,0x2,0x0002D,0xF,0x00007,0x4
0x00296,0x6,0x0014A,0x2,0x0002D,0xF,0x00007,0x9
0x00293,0x4,0x00147,0x2,0x0002D,0xF,0x00007,0x9
0x00296,0x4,0x0014A,0x2,0x0002D,0xF,0x00007,0xC
0x00298,0x4,0x0014C,0x2,0x00004,0xF,0x10007,0x2
0x0029A,0x4,0x0014E,0x2,0x00004,0xF,0x00007,0x2
0x0029C,0x6,0x00150,0x2,0x00004,0xF,0x00007,0x9
0x0029A,0x6,0x0014E,0x2,0x00004,0xF,0x00007,0x9
0x00298,0x7,0x0014E,0xF,0x0016F,0xF,0x00007,0xF
0x00296,0x7,0x0014E,0xF,0x0016F,0xF,0x00007,0xF
0x00293,0x5,0x0014E,0xF,0x0016F,0xF,0x00007,0xF
0x00296,0x5,0x0014E,0xF,0x0016F,0xF,0x00007,0xF
0x002E8,0x1,0x00127,0x0,0x00038,0xF,0x10007,0x2
0x002EA,0x1,0x00129,0x0,0x00038,0xF,0x00007,0x2
0x002ED,0x1,0x0012B,0x1,0x00038,0xF,0x00007,0x9
0x002EA,0x1,0x00129,0x1,0x00038,0xF,0x00007,0x9
0x002E8,0x2,0x00127,0x2,0x0016F,0xF,0x00007,0xF
0x002E6,0x2,0x00125,0x2,0x0016F,0xF,0x00007,0xF
0x002E4,0x4,0x00123,0x2,0x0016F,0xF,0x00007,0xF
0x002E6,0x4,0x00125,0x2,0x0016F,0xF,0x00007,0xF
0x002E8,0x2,0x00127,0x2,0x0016F,0xF,0x00007,0xF
0x002EA,0x2,0x00129,0x2,0x00004,0xF,0x10007,0x2
0x002ED,0x2,0x0012B,0x2,0x00004,0xF,0x00007,0x2
0x002EA,0x2,0x00129,0x2,0x00004,0xF,0x00007,0x9
0x002E8,0x4,0x00127,0x2,0x00004,0xF,0x00007,0x9
0x002E6,0x4,0x00125,0x2,0x0016F,0xF,0x00007,0xF
0x002E4,0x5,0x00123,0x2,0x0016F,0xF,0x00007,0xF
0x002E6,0x5,0x00125,0x2,0x0016F,0xF,0x00007,0xF
0x002E8,0x2,0x00127,0x2,0x0016F,0xF,0x00007,0xF
0x002EA,0x2,0x00129,0x0,0x0002D,0xF,0x10007,0x1
0x002ED,0x4,0x0012B,0x0,0x0002D,0xF,0x00007,0x1
0x002EA,0x4,0x00129,0x1,0x0002D,0xF,0x00007,0xC
0x002E8,0x5,0x00127,0x1,0x0002D,0xF,0x00007,0xC
0x002E6,0x5,0x00125,0x2,0x0002D,0xF,0x00007,0x4
0x002E4,0x6,0x00123,0x2,0x0002D,0xF,0x00007,0x4
0x002E6,0x6,0x00125,0x2,0x0002D,0xF,0x00007,0x9
0x002E8,0x4,0x00127,0x2,0x0002D,0xF,0x00007,0x9
0x002EA,0x4,0x00129,0x2,0x0002D,0xF,0x00007,0xC
0x002ED,0x1,0x0012B,0x2,0x00004,0xF,0x10007,0x2
0x002EA,0x1,0x00129,0x2,0x00004,0xF,0x00007,0x2
0x002E8,0x1,0x00127,0x2,0x00004,0xF,0x00007,0x9
0x002E6,0x1,0x00125,0x2,0x00004,0xF,0x00007,0x9
0x002E4,0x2,0x00123,0x2,0x0016F,0xF,0x00007,0xF
0x002E8,0x4,0x00127,0x2,0x0016F,0xF,0x00007,0xF
0x002EA,0x4,0x00129,0x2,0x0016F,0xF,0x00007,0xF
0x002E8,0x4,0x00127,0x2,0x0016F,0xF,0x00007,0xF
0x002EA,0x1,0x00129,0x0,0x00038,0xF,0x10007,0x2
0x002E8,0x1,0x00127,0x1,0x00038,0xF,0x00007,0x9
0x002E6,0x1,0x00125,0x1,0x00038,0xF,0x00007,0x9
0x002E4,0x2,0x00123,0x2,0x0016F,0xF,0x00007,0xF
0x002E6,0x2,0x00125,0x2,0x0016F,0xF,0x00007,0xF
0x002E8,0x4,0x00127,0x2,0x0016F,0xF,0x00007,0xF
0x002EA,0x4,0x00129,0x2,0x0016F,0xF,0x00007,0xF
0x002ED,0x2,0x0012B,0x2,0x0016F,0xF,0x00007,0xF
0x002EA,0x2,0x00129,0x0,0x00004,0xF,0x10007,0x2
0x002E8,0x2,0x00127,0x0,0x00004,0xF,0x00007,0x2
0x002E6,0x2,0x00125,0x1,0x00004,0xF,0x00007,0x9
0x002E4,0x4,0x00123,0x1,0x00004,0xF,0x00007,0x9
0x002E6,0x4,0x00125,0x2,0x0016F,0xF,0x00007,0xF
0x002E8,0x5,0x00127,0x2,0x0016F,0xF,0x00007,0xF
0x002EA,0x5,0x00129,0x2,0x0016F,0xF,0x00007,0xF
0x002ED,0x2,0x0012B,0x2,0x0016F,0xF,0x00007,0xF
0x002EA,0x2,0x00129,0x2,0x0002D,0xF,0x10007,0x1
0x002E8,0x4,0x00127,0x2,0x0002D,0xF,0x00007,0x1
0x002E6,0x4,0x00125,0x2,0x0002D,0xF,0x00007,0xC
0x002E4,0x5,0x00123,0x2,0x0002D,0xF,0x00007,0xC
0x002E6,0x5,0x00125,0x2,0x0002D,0xF,0x00007,0x4
0x002E8,0x6,0x00127,0x2,0x0002D,0xF,0x00007,0x4
0x002EA,0x6,0x00129,0x2,0x0002D,0xF,0x00007,0x9
0x002ED,0x4,0x0012B,0x2,0x0002D,0xF,0x00007,0x9
0x002EA,0x4,0x00129,0x2,0x0002D,0xF,0x00007,0xC
0x002E8,0x4,0x00127,0x0,0x00004,0xF,0x10007,0x2
0x002E6,0x4,0x00125,0x0,0x00004,0xF,0x00007,0x2
0x002E4,0x6,0x00123,0x1,0x00004,0xF,0x00007,0x9
0x002E6,0x6,0x00125,0x1,0x00004,0xF,0x00007,0x9
0x002E8,0x7,0x00127,0x2,0x0016F,0xF,0x00007,0xF
0x002EA,0x7,0x00129,0x2,0x0016F,0xF,0x00007,0xF
0x002ED,0x5,0x0012B,0x2,0x0016F,0xF,0x00007,0xF
0x002EA,0x5,0x00129,0x2,0x0016F,0xF,0x00007,0xF
0x00298,0x1,0x00127,0x2,0x00038,0xF,0x10007,0x2
0x00296,0x1,0x00125,0x2,0x00038,0xF,0x00007,0x2
0x00293,0x1,0x00123,0x2,0x00038,0xF,0x00007,0x9
0x00296,0x1,0x00125,0x2,0x00038,0xF,0x00007,0x9
0x00298,0x2,0x00127,0x2,0x0016F,0xF,0x00007,0xF
0x0029A,0x2,0x00129,0x2,0x0016F,0xF,0x00007,0xF
0x0029C,0x4,0x0012B,0x2,0x0016F,0xF,0x00007,0xF
0x0029A,0x4,0x00129,0x2,0x0016F,0xF,0x00007,0xF
0x00298,0x2,0x00127,0x2,0x0016F,0xF,0x00007,0xF
0x00296,0x2,0x00114,0x0,0x00004,0xF,0x10007,0x2
0x00293,0x2,0x00112,0x0,0x00004,0xF,0x00007,0x2
0x00296,0x2,0x00114,0x1,0x00004,0xF,0x00007,0x9
0x00298,0x4,0x00116,0x1,0x00004,0xF,0x00007,0x9
0x0029A,0x4,0x00118,0x2,0x0016F,0xF,0x00007,0xF
0x0029C,0x5,0x0011B,0x2,0x0016F,0xF,0x00007,0xF
0x0029A,0x5,0x00118,0x2,0x0016F,0xF,0x00007,0xF
0x00298,0x2,0x00116,0x2,0x0016F,0xF,0x00007,0xF
0x00296,0x2,0x00114,0x0,0x0002D,0xF,0x10007,0x1
0x00293,0x4,0x00112,0x0,0x0002D,0xF,0x00007,0x1
0x00296,0x4,0x00114,0x1,0x0002D,0xF,0x00007,0xC
0x00298,0x5,0x00116,0x1,0x0002D,0xF,0x00007,0xC
0x0029A,0x5,0x00118,0x2,0x0002D,0xF,0x00007,0x4
0x0029C,0x6,0x0011B,0x2,0x0002D,0xF,0x00007,0x4
0x0029A,0x6,0x00118,0x2,0x0002D,0xF,0x00007,0x9
0x00298,0x4,0x00116,0x2,0x0002D,0xF,0x00007,0x9
0x00296,0x4,0x00114,0x2,0x0002D,0xF,0x00007,0xC
0x00293,0x1,0x00112,0x2,0x00004,0xF,0x10007,0x2
0x00296,0x1,0x00114,0x2,0x00004,0xF,0x00007,0x2
0x00298,0x1,0x00116,0x2,0x00004,0xF,0x00007,0x9
0x0029A,0x1,0x00118,0x2,0x00004,0xF,0x00007,0x9
0x0029C,0x2,0x0011B,0x2,0x0016F,0xF,0x00007,0xF
0x0029A,0x2,0x00118,0x2,0x0016F,0xF,0x00007,0xF
0x00298,0x4,0x00116,0x2,0x0016F,0xF,0x00007,0xF
0x00296,0x4,0x00114,0x2,0x0016F,0xF,0x00007,0xF
0x00293,0x1,0x00112,0x2,0x00038,0xF,0x10007,0x2
0x00296,0x1,0x00114,0x2,0x00038,0xF,0x00007,0x2
0x00298,0x1,0x00116,0x2,0x00038,0xF,0x00007,0x9
0x0029A,0x1,0x00118,0x2,0x00038,0xF,0x00007,0x9
0x0029C,0x2,0x0011B,0x2,0x0016F,0xF,0x00007,0xF
0x0029A,0x2,0x00118,0x2,0x0016F,0xF,0x00007,0xF
0x00298,0x4,0x00116,0x2,0x0016F,0xF,0x00007,0xF
0x00296,0x4,0x00114,0x2,0x0016F,0xF,0x00007,0xF
0x00293,0x2,0x00112,0x2,0x0016F,0xF,0x00007,0xF
0x00296,0x2,0x00114,0x2,0x00004,0xF,0x10007,0x2
0x00298,0x2,0x00116,0x2,0x00004,0xF,0x00007,0x2
0x0029A,0x2,0x00118,0x2,0x00004,0xF,0x00007,0x9
0x0029C,0x4,0x0011B,0x2,0x00004,0xF,0x00007,0x9
0x0029A,0x4,0x00118,0x2,0x0016F,0xF,0x00007,0xF
0x00298,0x5,0x00116,0x2,0x0016F,0xF,0x00007,0xF
0x00296,0x5,0x00114,0x2,0x0016F,0xF,0x00007,0xF
0x00293,0x2,0x00112,0x2,0x0016F,0xF,0x00007,0xF
0x00296,0x2,0x00114,0x2,0x0016F,0xF,0x00007,0xF
0x00298,0x1,0x00116,0x2,0x0002D,0xF,0x10007,0x1
0x0029A,0x1,0x00118,0x2,0x0002D,0xF,0x00007,0x1
0x0029C,0x1,0x0011B,0x2,0x0002D,0xF,0x00007,0xC
0x0029A,0x1,0x00118,0x2,0x0002D,0xF,0x00007,0xC
0x00298,0x2,0x00116,0x2,0x0002D,0xF,0x00007,0x4
0x00296,0x2,0x00114,0x2,0x0002D,0xF,0x00007,0x4
0x00293,0x4,0x00112,0x2,0x0002D,0xF,0x00007,0x9
0x00296,0x4,0x00114,0x2,0x0002D,0xF,0x00007,0x9
0x00298,0x1,0x00116,0x2,0x00004,0xF,0x10007,0x2
0x0029A,0x1,0x00118,0x2,0x00004,0xF,0x00007,0x2
0x0029C,0x1,0x0011B,0x2,0x00004,0xF,0x00007,0x9
0x0029A,0x1,0x00118,0x2,0x00004,0xF,0x00007,0x9
0x00298,0x2,0x00116,0x2,0x0016F,0xF,0x00007,0xF
0x00296,0x2,0x00114,0x2,0x0016F,0xF,0x00007,0xF
0x00293,0x4,0x00112,0x2,0x0016F,0xF,0x00007,0xF
0x00296,0x4,0x00114,0x2,0x0016F,0xF,0x00007,0xF
0x00298,0x2,0x00116,0x2,0x0016F,0xF,0x00007,0xF
0x00346,0x1,0x00116,0xF,0x00004,0xF,0x10007,0xC
0x00348,0x1,0x00116,0xF,0x00004,0xF,0x00007,0xC
0x00346,0x2,0x00116,0xF,0x00004,0xF,0x00007,0x2
0x00344,0x2,0x00116,0xF,0x00004,0xF,0x00007,0x2
0x00342,0x2,0x00116,0xF,0x00004,0xF,0x00007,0x9
0x0033F,0x2,0x00116,0xF,0x00004,0xF,0x00007,0x9
0x00342,0x4,0x00116,0xF,0x0016F,0xF,0x00007,0xF
0x00344,0x4,0x00116,0xF,0x0016F,0xF,0x00007,0xF
0x00346,0x5,0x00116,0xF,0x0016F,0xF,0x00007,0xF
0x00348,0x5,0x00116,0xF,0x0016F,0xF,0x00007,0xF
0x00346,0x6,0x00116,0xF,0x0016F,0xF,0x00007,0xF
0x00344,0x6,0x00116,0xF,0x0016F,0xF,0x00007,0xF
0x00342,0x7,0x00116,0xF,0x0016F,0xF,0x00007,0xF
0x0033F,0x7,0x00116,0xF,0x0016F,0xF,0x00007,0xF
0x00342,0x9,0x00116,0xF,0x0016F,0xF,0x00007,0xF
0x00344,0x9,0x00116,0xF,0x0016F,0xF,0x00007,0xF
0x00346,0xC,0x00116,0xF,0x0016F,0xF,0x00007,0xF
0x00348,0x1,0x00150,0x0,0x0002D,0xF,0x10007,0x1
0x00346,0x1,0x0014E,0x0,0x0002D,0xF,0x00007,0x1
0x00344,0x1,0x0014C,0x1,0x0002D,0xF,0x00007,0x1
0x00342,0x1,0x0014A,0x1,0x0002D,0xF,0x00007,0x1
0x0033F,0x2,0x00147,0x2,0x0002D,0xF,0x00007,0x2
0x00342,0x2,0x0014A,0x2,0x0002D,0xF,0x00007,0x2
0x00344,0x4,0x0014C,0x2,0x0002D,0xF,0x00007,0x4
0x00346,0x4,0x0014E,0x2,0x0002D,0xF,0x00007,0x4
0x00348,0x2,0x00150,0x2,0x0002D,0xF,0x00007,0x2
0x00346,0x2,0x0014E,0x2,0x0002D,0xF,0x00007,0x2
0x00344,0x2,0x0014C,0x2,0x0002D,0xF,0x00007,0x2
0x00342,0x2,0x0014A,0x2,0x0002D,0xF,0x00007,0x2
0x0033F,0x4,0x00147,0x2,0x0002D,0xF,0x00007,0x4
0x00342,0x4,0x0014A,0x2,0x0002D,0xF,0x00007,0x4
0x00344,0x5,0x0014C,0x2,0x0002D,0xF,0x00007,0x5
0x00346,0x5,0x0014E,0x2,0x0002D,0xF,0x00007,0x5
0x00348,0x2,0x00150,0x2,0x0002D,0xF,0x00007,0x2
0x00346,0x2,0x0014E,0x2,0x0002D,0xF,0x00007,0x2
0x00344,0x4,0x0014C,0x2,0x0002D,0xF,0x00007,0x4
0x00342,0x4,0x0014A,0x2,0x0002D,0xF,0x00007,0x4
0x0033F,0x5,0x00147,0x2,0x0002D,0xF,0x00007,0x5
0x00342,0x5,0x0014A,0x2,0x0002D,0xF,0x00007,0x5
0x00344,0x6,0x0014C,0x2,0x0002D,0xF,0x00007,0x6
0x00346,0x6,0x0014E,0x2,0x0002D,0xF,0x00007,0x6
0x00348,0x4,0x00150,0x2,0x0002D,0xF,0x00007,0x4
0x00346,0x4,0x0014E,0x2,0x0002D,0xF,0x00007,0x4
0x00344,0x4,0x0014C,0x2,0x0002D,0xF,0x00007,0x4
0x00342,0x4,0x0014A,0x2,0x0002D,0xF,0x00007,0x4
0x0033F,0x6,0x00147,0x2,0x0002D,0xF,0x00007,0x6
0x00342,0x6,0x0014A,0x2,0x0002D,0xF,0x00007,0x6
0x00344,0x7,0x0014C,0x2,0x0002D,0xF,0x00007,0x7
0x00346,0x7,0x0014E,0x2,0x0002D,0xF,0x00007,0x7
0x00348,0x5,0x00150,0x2,0x0002D,0xF,0x00007,0x5
0x00346,0x5,0x0014E,0x2,0x0002D,0xF,0x00007,0x5
0x00344,0x1,0x0014C,0x2,0x00012,0xF,0x10007,0x2
0x00342,0x1,0x0014A,0x2,0x00012,0xF,0x00007,0x2
0x0033F,0x1,0x00147,0x2,0x00012,0xF,0x00007,0xC
0x00342,0x1,0x0014A,0x2,0x00012,0xF,0x00007,0xC
0x00344,0x2,0x0014C,0x2,0x00012,0xF,0x00007,0x5
0x00346,0x2,0x0014E,0x2,0x00012,0xF,0x00007,0x5
0x00348,0x4,0x00150,0x2,0x00012,0xF,0x00007,0x9
0x00344,0x2,0x0014C,0x2,0x00012,0xF,0x00007,0x9
0x00342,0x2,0x0014A,0x2,0x00012,0xF,0x00007,0xC
0x0033F,0x2,0x00147,0x2,0x0016F,0xF,0x00007,0xF
0x00342,0x2,0x0014A,0x2,0x0016F,0xF,0x00007,0xF
0x00344,0x4,0x0014C,0x2,0x0016F,0xF,0x00007,0xF
0x00346,0x4,0x0014C,0xF,0x0016F,0xF,0x00007,0xF
0x00348,0x5,0x0014C,0xF,0x0016F,0xF,0x00007,0xF
0x00346,0x5,0x0014C,0xF,0x0016F,0xF,0x00007,0xF
0x00344,0x2,0x0014C,0xF,0x0016F,0xF,0x00007,0xF
0x00296,0x1,0x0014A,0x0,0x00038,0xF,0x10007,0x2
0x00293,0x1,0x00147,0x0,0x00038,0xF,0x00007,0x2
0x00296,0x1,0x0014A,0x1,0x00038,0xF,0x00007,0x9
0x00298,0x1,0x0014C,0x1,0x00038,0xF,0x00007,0x9
0x0029A,0x2,0x0014E,0x2,0x0016F,0xF,0x00007,0xF
0x0029C,0x2,0x00150,0x2,0x0016F,0xF,0x00007,0xF
0x0029A,0x4,0x0014E,0x2,0x0016F,0xF,0x00007,0xF
0x00298,0x4,0x0014C,0x2,0x0016F,0xF,0x00007,0xF
0x00296,0x2,0x0014A,0x0,0x00004,0xF,0x10007,0x2
0x00293,0x2,0x00147,0x0,0x00004,0xF,0x00007,0x2
0x00296,0x2,0x0014A,0x1,0x00004,0xF,0x00007,0x9
0x00298,0x2,0x0014C,0x1,0x00004,0xF,0x00007,0x9
0x0029A,0x4,0x0014E,0x2,0x0016F,0xF,0x00007,0xF
0x0029C,0x4,0x00150,0x2,0x0016F,0xF,0x00007,0xF
0x0029A,0x5,0x0014E,0x2,0x0016F,0xF,0x00007,0xF
0x00298,0x5,0x0014C,0x2,0x0016F,0xF,0x00007,0xF
0x00296,0x2,0x0014A,0x2,0x0016F,0xF,0x00007,0xF
0x00293,0x2,0x00147,0x2,0x0002D,0xF,0x10007,0x1
0x00296,0x4,0x0014A,0x2,0x0002D,0xF,0x00007,0x1
0x00298,0x4,0x0014C,0x2,0x0002D,0xF,0x00007,0xC
0x0029A,0x5,0x0014E,0x2,0x0002D,0xF,0x00007,0xC
0x0029C,0x5,0x00150,0x2,0x0002D,0xF,0x00007,0x4
0x0029A,0x6,0x0014E,0x2,0x0002D,0xF,0x00007,0x4
0x00298,0x6,0x0014C,0x2,0x0002D,0xF,0x00007,0x9
0x00296,0x4,0x0014A,0x2,0x0002D,0xF,0x00007,0x9
0x00293,0x1,0x00147,0x0,0x00004,0xF,0x10007,0x2
0x00296,0x1,0x0014A,0x0,0x00004,0xF,0x00007,0x2
0x00298,0x1,0x0014C,0x1,0x00004,0xF,0x00007,0x9
0x0029A,0x1,0x0014E,0x1,0x00004,0xF,0x00007,0x9
0x0029C,0x2,0x00150,0x2,0x0016F,0xF,0x00007,0xF
0x0029A,0x2,0x0014E,0x2,0x0016F,0xF,0x00007,0xF
0x00298,0x4,0x0014C,0x2,0x0016F,0xF,0x00007,0xF
0x00296,0x4,0x0014A,0x2,0x0016F,0xF,0x00007,0xF
0x00293,0x2,0x00147,0x2,0x0016F,0xF,0x00007,0xF
0x00296,0x1,0x0014A,0x2,0x00038,0xF,0x10007,0x2
